service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
23578,1,1,1,1,1,0,0,20250328,20250329
23579,1,1,1,1,1,1,0,20250402,20250427
23580,0,0,0,0,0,1,0,20250328,20250329
23581,1,1,1,1,1,0,1,20250328,20250329
23582,0,0,0,0,0,0,1,20250328,20250329
23583,1,1,1,1,1,1,0,20250328,20250329
23584,1,1,1,1,1,1,0,20250328,20250329
23585,1,1,1,1,1,0,0,20250328,20250329
23586,0,0,0,0,0,1,0,20250402,20250427
23587,1,1,1,1,1,0,0,20250402,20250427
23588,1,1,1,1,1,1,0,20250402,20250427
23589,0,0,0,0,0,1,0,20250328,20250329
23590,1,1,1,1,1,0,1,20250328,20250329
23591,0,0,0,0,0,0,1,20250402,20250427
23592,1,1,1,1,1,0,0,20250402,20250427
23593,1,1,1,1,1,0,1,20250402,20250427
23594,1,1,1,1,1,1,0,20250328,20250329
23595,1,1,1,1,1,0,0,20250328,20250329
23596,1,1,1,1,1,1,0,20250402,20250427
23597,0,0,0,0,0,0,1,20250328,20250329
23598,1,1,1,1,1,1,0,20250328,20250329
23599,0,0,0,0,0,1,0,20250328,20250329
23600,1,1,1,1,1,0,0,20250328,20250329
23601,0,0,0,0,0,1,0,20250402,20250427
23602,1,1,1,1,1,0,0,20250402,20250427
23603,1,1,1,1,1,1,0,20250402,20250427
23604,1,1,1,1,1,0,0,20250328,20250329
23605,0,0,0,0,0,0,1,20250328,20250329
23606,1,1,1,1,1,0,1,20250402,20250427
23607,0,0,0,0,0,0,1,20250402,20250427
23608,1,1,1,1,1,0,0,20250402,20250427
23609,1,1,1,1,1,0,1,20250328,20250329
23610,0,0,0,0,0,1,0,20250402,20250427
23611,0,0,0,0,0,0,1,20250402,20250427
23612,1,1,1,1,1,0,1,20250402,20250427
23613,0,0,0,0,0,0,1,20250328,20250329
23614,1,1,1,1,1,0,0,20250328,20250329
23615,1,1,1,1,1,0,0,20250402,20250427
23616,1,0,0,0,0,0,0,20250402,20250427
23617,1,1,1,1,1,1,0,20250328,20250329
23618,1,1,1,1,1,0,1,20250328,20250329
23619,1,0,0,0,0,0,0,20250328,20250329
23620,0,0,0,0,0,1,0,20250328,20250329
23621,0,1,1,1,1,1,0,20250402,20250427
23622,0,1,1,1,1,1,0,20250328,20250329
23623,1,1,1,1,1,1,0,20250402,20250427
23624,1,1,1,1,1,0,0,20250402,20250427
23625,0,0,0,0,0,0,1,20250402,20250427
23626,0,0,0,0,0,1,0,20250328,20250329
23627,0,0,0,0,0,0,1,20250328,20250329
23628,1,1,1,1,1,0,1,20250402,20250427
23629,0,0,0,0,0,1,0,20250402,20250427
23630,1,1,1,1,1,0,0,20250328,20250329
23631,1,1,1,1,1,1,0,20250328,20250329
23632,1,1,1,1,1,0,1,20250328,20250329
23633,1,1,1,1,1,1,0,20250402,20250427
23634,1,1,1,1,1,0,0,20250328,20250329
23635,0,0,0,0,0,0,1,20250402,20250427
23636,0,0,0,0,0,0,1,20250328,20250329
23637,1,1,1,1,1,0,0,20250402,20250427
23638,0,0,0,0,0,1,0,20250402,20250427
23639,0,0,0,0,0,1,0,20250328,20250329
23640,0,0,0,0,0,1,0,20250402,20250427
23641,0,0,0,0,0,0,1,20250402,20250427
23642,1,1,1,1,1,0,0,20250328,20250329
23643,1,1,1,1,1,1,0,20250328,20250329
23644,1,1,1,1,1,1,0,20250402,20250427
23645,0,0,0,0,0,0,1,20250328,20250329
23646,0,0,0,0,0,1,0,20250328,20250329
23647,1,1,1,1,1,0,0,20250402,20250427
23648,1,1,1,1,1,0,0,20250402,20250427
23649,1,1,1,1,1,1,0,20250328,20250329
23650,1,1,1,1,1,0,0,20250328,20250329
23651,0,0,0,0,0,1,0,20250328,20250329
23652,1,1,1,1,1,1,0,20250402,20250427
23653,0,0,0,0,0,0,1,20250402,20250427
23654,0,0,0,0,0,1,0,20250402,20250427
23655,0,0,0,0,0,0,1,20250328,20250329
23656,0,0,0,0,0,0,1,20250402,20250427
23657,1,0,0,0,0,0,0,20250402,20250427
23658,1,1,1,1,1,0,1,20250402,20250427
23659,1,1,1,1,1,0,0,20250328,20250329
23660,0,0,0,0,0,1,0,20250328,20250329
23661,1,1,1,1,1,0,1,20250328,20250329
23662,1,0,0,0,0,0,0,20250328,20250329
23663,1,1,1,1,1,1,0,20250402,20250427
23664,0,0,0,0,0,1,0,20250402,20250427
23665,1,1,1,1,1,1,0,20250328,20250329
23666,0,0,0,0,0,0,1,20250328,20250329
23667,1,1,1,1,1,0,0,20250402,20250427
23668,1,1,1,1,1,1,0,20250402,20250427
23669,0,0,0,0,0,0,1,20250402,20250427
23670,1,1,1,1,1,0,0,20250402,20250427
23671,1,0,0,0,0,0,0,20250402,20250427
23672,1,1,1,1,1,0,0,20250328,20250329
23673,1,0,0,0,0,0,0,20250328,20250329
23674,0,0,0,0,0,0,1,20250328,20250329
23675,1,1,1,1,1,1,0,20250328,20250329
23676,1,1,1,1,1,0,1,20250402,20250427
23677,1,1,1,1,1,1,0,20250328,20250329
23678,1,1,1,1,1,0,0,20250402,20250427
23679,1,1,1,1,1,0,0,20250328,20250329
23680,1,1,1,1,1,1,0,20250402,20250427
23681,0,0,0,0,0,1,0,20250402,20250427
23682,1,1,1,1,1,0,1,20250328,20250329
23683,0,0,0,0,0,0,1,20250402,20250427
23684,0,0,0,0,0,1,0,20250328,20250329
23685,0,0,0,0,0,0,1,20250328,20250329
23686,0,0,0,0,0,1,0,20250328,20250329
23687,1,1,1,1,1,0,0,20250328,20250329
23688,1,1,1,1,1,1,0,20250402,20250427
23689,0,0,0,0,0,0,1,20250328,20250329
23690,1,0,0,0,0,0,0,20250402,20250427
23691,1,1,1,1,1,0,0,20250402,20250427
23692,1,0,0,0,0,0,0,20250328,20250329
23693,0,0,0,0,0,0,1,20250402,20250427
23694,1,1,1,1,1,1,0,20250328,20250329
23695,0,0,0,0,0,1,0,20250402,20250427
23696,0,0,0,0,0,0,1,20250328,20250329
23697,1,1,1,1,1,0,0,20250402,20250427
23698,1,1,1,1,1,0,0,20250328,20250329
23699,0,0,0,0,0,0,1,20250402,20250427
23700,0,1,1,1,1,1,0,20250328,20250329
23701,1,1,1,1,1,0,0,20250328,20250329
23702,1,1,1,1,1,1,0,20250402,20250405
23703,0,0,0,0,0,1,0,20250402,20250405
23704,1,0,0,0,0,0,0,20250402,20250405
23705,1,1,1,1,1,1,0,20250406,20250427
23706,1,0,0,0,0,0,0,20250328,20250329
23707,0,1,1,1,1,1,0,20250406,20250427
23708,1,0,0,0,0,0,0,20250406,20250427
23709,0,0,0,0,0,0,1,20250402,20250405
23710,0,1,1,1,1,1,0,20250402,20250405
23711,0,0,0,0,0,1,0,20250328,20250329
23712,0,0,0,0,0,0,1,20250328,20250329
23713,1,1,1,1,1,1,0,20250328,20250329
23714,0,0,0,0,0,1,0,20250406,20250427
23715,0,0,0,0,0,0,1,20250406,20250427
23716,1,1,1,1,1,0,0,20250406,20250427
23717,1,1,1,1,1,0,0,20250402,20250405
23718,0,0,0,0,0,0,1,20250402,20250427
23719,0,0,0,0,0,1,0,20250402,20250427
23720,1,1,1,1,1,1,0,20250328,20250329
23721,1,1,1,1,1,1,0,20250402,20250427
23722,1,1,1,1,1,0,1,20250402,20250427
23723,1,1,1,1,1,0,1,20250328,20250329
23724,1,1,1,1,1,0,0,20250328,20250329
23725,0,0,0,0,0,1,0,20250328,20250329
23726,1,1,1,1,1,0,0,20250402,20250427
23727,0,0,0,0,0,0,1,20250328,20250329
23728,1,1,1,1,1,0,0,20250328,20250329
23729,0,0,0,0,0,0,1,20250328,20250329
23730,1,1,1,1,1,0,0,20250402,20250427
23731,1,0,0,0,0,0,0,20250328,20250329
23732,1,0,0,0,0,0,0,20250402,20250427
23733,0,0,0,0,0,0,1,20250402,20250427
23734,0,0,0,0,0,0,1,20250402,20250427
23735,0,0,0,0,0,0,1,20250328,20250329
23736,1,1,1,1,1,0,0,20250402,20250427
23737,1,1,1,1,1,0,0,20250328,20250329
23738,1,1,1,1,1,1,0,20250406,20250427
23739,1,1,1,1,1,1,0,20250328,20250329
23740,0,0,0,0,0,1,0,20250328,20250329
23741,0,0,0,0,0,1,0,20250402,20250405
23742,1,1,1,1,1,1,0,20250402,20250405
23743,0,0,0,0,0,0,1,20250402,20250405
23744,0,0,0,0,0,0,1,20250328,20250329
23745,0,0,0,0,0,0,1,20250406,20250427
23746,0,0,0,0,0,1,0,20250406,20250427
23747,0,0,0,0,0,0,1,20250406,20250427
23748,0,0,0,0,0,0,1,20250402,20250405
23749,0,0,0,0,0,1,0,20250406,20250427
23750,1,0,0,0,0,0,0,20250328,20250329
23751,0,0,0,0,0,1,0,20250402,20250405
23752,0,0,0,0,0,0,1,20250328,20250329
23753,1,0,0,0,0,0,0,20250402,20250405
23754,1,0,0,0,0,0,0,20250406,20250427
23755,0,0,0,0,0,1,0,20250328,20250329
23756,1,1,1,1,1,0,0,20250328,20250329
23757,0,0,0,0,0,1,0,20250328,20250329
23758,1,1,1,1,1,0,0,20250402,20250427
23759,1,1,1,1,1,1,0,20250328,20250329
23760,0,0,0,0,0,1,0,20250402,20250427
23761,1,1,1,1,1,1,0,20250402,20250427
23762,1,1,1,1,1,1,0,20250402,20250427
23763,1,1,1,1,1,0,0,20250328,20250329
23764,1,1,1,1,1,1,0,20250328,20250329
23765,0,0,0,0,0,1,0,20250402,20250427
23766,1,1,1,1,1,0,0,20250402,20250427
23767,0,0,0,0,0,1,0,20250328,20250329
23768,1,1,1,1,1,0,0,20250402,20250427
23769,1,1,1,1,1,0,1,20250402,20250427
23770,1,1,1,1,1,1,0,20250328,20250329
23771,0,0,0,0,0,0,1,20250402,20250427
23772,1,1,1,1,1,0,1,20250328,20250329
23773,0,0,0,0,0,0,1,20250328,20250329
23774,0,0,0,0,0,1,0,20250328,20250329
23775,1,1,1,1,1,1,0,20250402,20250427
23776,0,0,0,0,0,1,0,20250402,20250427
23777,1,1,1,1,1,0,0,20250328,20250329
23778,0,1,1,1,1,1,0,20250328,20250329
23779,1,1,1,1,1,1,0,20250402,20250427
23780,1,1,1,1,1,1,0,20250328,20250329
23781,0,1,1,1,1,1,0,20250402,20250427
23782,1,1,1,1,1,0,1,20250328,20250329
23783,0,0,0,0,0,0,1,20250402,20250427
23784,1,1,1,1,1,0,0,20250328,20250329
23785,1,0,0,0,0,0,0,20250328,20250329
23786,0,0,0,0,0,1,0,20250328,20250329
23787,1,0,0,0,0,0,0,20250402,20250427
23788,1,1,1,1,1,0,1,20250402,20250427
23789,0,0,0,0,0,0,1,20250328,20250329
23790,0,0,0,0,0,1,0,20250402,20250427
23791,1,1,1,1,1,0,0,20250402,20250427
23792,0,0,0,0,0,1,0,20250328,20250329
23793,1,1,1,1,1,0,0,20250402,20250405
23794,1,1,1,1,1,1,0,20250406,20250427
23795,1,1,1,1,1,1,0,20250402,20250405
23796,0,0,0,0,0,0,1,20250402,20250405
23797,0,0,0,0,0,0,1,20250328,20250329
23798,1,1,1,1,1,0,0,20250406,20250427
23799,0,0,0,0,0,1,0,20250402,20250405
23800,1,1,1,1,1,0,0,20250328,20250329
23801,0,0,0,0,0,1,0,20250406,20250427
23802,0,0,0,0,0,0,1,20250406,20250427
23803,1,1,1,1,1,1,0,20250328,20250329
23804,1,1,1,1,1,0,0,20250402,20250427
23805,0,0,0,0,0,1,0,20250402,20250427
23806,1,1,1,1,1,1,0,20250328,20250329
23807,1,1,1,1,1,1,0,20250402,20250427
23808,0,0,0,0,0,0,1,20250328,20250329
23809,0,0,0,0,0,1,0,20250328,20250329
23810,1,1,1,1,1,0,0,20250328,20250329
23811,0,0,0,0,0,0,1,20250402,20250427
23812,0,0,0,0,0,0,1,20250328,20250329
23813,0,0,0,0,0,1,0,20250402,20250427
23814,0,0,0,0,0,1,0,20250328,20250329
23815,1,1,1,1,1,0,0,20250328,20250329
23816,0,0,0,0,0,0,1,20250402,20250427
23817,1,1,1,1,1,0,0,20250402,20250427
23818,0,0,0,0,0,0,1,20250402,20250427
23819,0,0,0,0,0,0,1,20250328,20250329
23820,0,0,0,0,0,1,0,20250328,20250329
23821,1,1,1,1,1,0,0,20250328,20250329
23822,1,1,1,1,1,0,0,20250402,20250427
23823,0,0,0,0,0,1,0,20250402,20250427
23824,0,0,0,0,0,0,1,20250328,20250329
23825,0,0,0,0,0,1,0,20250402,20250427
23826,1,1,1,1,1,0,0,20250402,20250427
23827,0,0,0,0,0,0,1,20250402,20250427
23828,0,0,0,0,0,1,0,20250328,20250329
23829,1,1,1,1,1,0,0,20250328,20250329
23830,1,0,0,0,0,0,0,20250328,20250329
23831,0,0,0,0,0,1,0,20250328,20250329
23832,1,1,1,1,1,0,0,20250402,20250427
23833,1,0,0,0,0,0,0,20250402,20250427
23834,1,1,1,1,1,0,0,20250328,20250329
23835,0,0,0,0,0,1,0,20250402,20250427
23836,0,0,0,0,0,0,1,20250402,20250427
23837,0,0,0,0,0,0,1,20250328,20250329
23838,0,0,0,0,0,0,1,20250402,20250427
23839,1,1,1,1,1,1,0,20250402,20250427
23840,1,1,1,1,1,0,0,20250402,20250427
23841,0,0,0,0,0,1,0,20250328,20250329
23842,0,0,0,0,0,1,0,20250402,20250427
23843,0,0,0,0,0,0,1,20250328,20250329
23844,1,1,1,1,1,1,0,20250328,20250329
23845,1,1,1,1,1,0,0,20250328,20250329
23846,1,1,1,1,1,0,0,20250402,20250427
23847,0,0,0,0,0,0,1,20250402,20250427
23848,1,1,1,1,1,0,0,20250328,20250329
23849,0,0,0,0,0,0,1,20250328,20250329
23850,0,0,0,0,0,1,0,20250328,20250329
23851,1,1,1,1,1,1,0,20250328,20250329
23852,1,1,1,1,1,1,0,20250402,20250427
23853,0,0,0,0,0,1,0,20250402,20250427
23854,1,1,1,1,1,0,0,20250402,20250427
23855,0,0,0,0,0,1,0,20250402,20250427
23856,1,1,1,1,1,0,1,20250402,20250427
23857,0,0,0,0,0,1,0,20250328,20250329
23858,0,0,0,0,0,0,1,20250402,20250427
23859,1,1,1,1,1,1,0,20250402,20250427
23860,1,1,1,1,1,0,0,20250328,20250329
23861,1,1,1,1,1,0,1,20250328,20250329
23862,0,0,0,0,0,0,1,20250328,20250329
23863,1,1,1,1,1,1,0,20250328,20250329
23864,1,1,1,1,1,0,0,20250328,20250427
23865,0,0,0,0,0,1,0,20250328,20250427
23866,0,0,0,0,0,0,1,20250328,20250427
23867,1,0,0,0,0,0,0,20250328,20250427
23868,1,1,1,1,1,0,0,20250328,20250427
23869,0,0,0,0,0,1,0,20250328,20250427
23870,1,1,1,1,1,1,0,20250328,20250427
23871,0,0,0,0,0,0,1,20250328,20250427
23872,0,0,0,0,0,0,1,20250328,20250329
23873,1,1,1,1,1,0,0,20250402,20250427
23874,1,1,1,1,1,1,0,20250328,20250329
23875,0,0,0,0,0,1,0,20250402,20250427
23876,0,0,0,0,0,1,0,20250328,20250329
23877,0,0,0,0,0,0,1,20250402,20250427
23878,1,1,1,1,1,0,0,20250328,20250329
23879,1,1,1,1,1,1,0,20250402,20250427
23880,1,1,1,1,1,1,0,20250328,20250329
23881,1,1,1,1,1,1,0,20250402,20250427
23882,0,0,0,0,0,1,0,20250402,20250427
23883,1,1,1,1,1,0,0,20250328,20250329
23884,0,0,0,0,0,1,0,20250328,20250329
23885,1,1,1,1,1,0,0,20250402,20250427
23886,0,0,0,0,0,0,1,20250328,20250427
23887,1,1,1,1,1,1,0,20250328,20250427
23888,1,1,1,1,1,0,1,20250328,20250427
23889,1,1,1,1,1,0,0,20250328,20250427
23890,0,0,0,0,0,0,1,20250328,20250329
23891,0,0,0,0,0,0,1,20250402,20250427
23892,0,0,0,0,0,0,1,20250328,20250329
23893,0,0,0,0,0,0,1,20250402,20250427
23894,1,1,1,1,1,1,0,20250402,20250427
23895,1,1,1,1,1,0,0,20250328,20250329
23896,1,1,1,1,1,1,0,20250328,20250329
23897,0,0,0,0,0,1,0,20250402,20250427
23898,0,0,0,0,0,1,0,20250328,20250329
23899,1,1,1,1,1,0,0,20250402,20250427
23900,0,0,0,0,0,0,1,20250328,20250329
23901,0,0,0,0,0,0,1,20250402,20250427
23902,0,0,0,0,0,0,1,20250402,20250427
23903,0,0,0,0,0,0,1,20250328,20250329
23904,0,0,0,0,0,0,1,20250402,20250427
23905,0,0,0,0,0,0,1,20250328,20250329
23906,0,0,0,0,0,0,1,20250328,20250329
23907,0,0,0,0,0,0,1,20250402,20250427
23908,0,0,0,0,0,1,0,20250328,20250329
23909,0,0,0,0,0,0,1,20250328,20250329
23910,0,0,0,0,0,0,1,20250402,20250427
23911,0,0,0,0,0,1,0,20250402,20250427
23912,1,1,1,1,1,0,0,20250402,20250427
23913,1,1,1,1,1,0,0,20250328,20250329
23914,0,0,0,0,0,0,1,20250328,20250329
23915,0,0,0,0,0,0,1,20250402,20250427
23916,0,0,0,0,0,0,1,20250328,20250329
23917,0,0,0,0,0,0,1,20250402,20250427
23918,0,0,0,0,0,1,0,20250328,20250329
23919,1,1,1,1,1,0,0,20250328,20250329
23920,1,1,1,1,1,0,0,20250402,20250427
23921,0,0,0,0,0,1,0,20250402,20250427
23922,0,0,0,0,0,0,1,20250328,20250329
23923,0,0,0,0,0,0,1,20250402,20250427
23924,1,1,1,1,1,1,0,20250328,20250427
23925,0,0,0,0,0,1,0,20250328,20250427
23926,1,1,1,1,1,0,0,20250328,20250427
23927,1,1,1,1,1,1,0,20250328,20250329
23928,0,0,0,0,0,1,0,20250402,20250427
23929,1,1,1,1,1,0,0,20250402,20250427
23930,1,1,1,1,1,0,0,20250328,20250329
23931,1,1,1,1,1,1,0,20250402,20250427
23932,0,0,0,0,0,1,0,20250328,20250329
23933,1,1,1,1,1,0,0,20250402,20250427
23934,1,1,1,1,1,0,0,20250328,20250329
23935,0,0,0,0,0,1,0,20250328,20250329
23936,1,1,1,1,1,1,0,20250402,20250427
23937,0,0,0,0,0,1,0,20250402,20250427
23938,1,1,1,1,1,1,0,20250328,20250329
23939,0,0,0,0,0,0,1,20250402,20250427
23940,1,0,0,0,0,0,0,20250402,20250427
23941,1,0,0,0,0,0,0,20250328,20250329
23942,0,0,0,0,0,0,1,20250328,20250329
23943,0,0,0,0,0,0,1,20250328,20250329
23944,0,0,0,0,0,0,1,20250402,20250427
23945,1,1,1,1,1,0,0,20250328,20250329
23946,1,1,1,1,1,1,0,20250328,20250329
23947,1,1,1,1,1,0,0,20250406,20250427
23948,0,0,0,0,0,1,0,20250402,20250405
23949,1,1,1,1,1,0,0,20250402,20250405
23950,0,0,0,0,0,1,0,20250406,20250427
23951,1,1,1,1,1,1,0,20250406,20250427
23952,0,0,0,0,0,1,0,20250328,20250329
23953,1,1,1,1,1,1,0,20250402,20250405
23954,1,1,1,1,1,1,0,20250402,20250427
23955,0,0,0,0,0,0,1,20250402,20250427
23956,0,0,0,0,0,0,1,20250328,20250329
23957,1,1,1,1,1,0,1,20250328,20250329
23958,1,1,1,1,1,0,1,20250402,20250427
23959,1,1,1,1,1,1,0,20250328,20250329
23960,0,0,0,0,0,1,0,20250328,20250329
23961,0,0,0,0,0,1,0,20250402,20250427
23962,1,1,1,1,1,0,0,20250328,20250329
23963,1,1,1,1,1,0,0,20250402,20250427
23964,0,0,0,0,0,1,0,20250328,20250427
23965,1,1,1,1,1,1,0,20250328,20250427
23966,1,1,1,1,1,0,0,20250328,20250427
23967,0,0,0,0,0,1,0,20250328,20250427
23968,1,1,1,1,1,1,0,20250328,20250427
23969,1,1,1,1,1,0,0,20250328,20250427
23970,0,0,0,0,0,0,1,20250328,20250427
23971,1,1,1,1,1,0,1,20250328,20250427
23972,1,1,1,1,1,0,0,20250328,20250427
23973,1,1,1,1,1,1,0,20250328,20250427
23974,0,0,0,0,0,1,0,20250328,20250427
23975,0,0,0,0,0,1,0,20250402,20250427
23976,1,1,1,1,1,0,0,20250328,20250329
23977,1,1,1,1,1,0,0,20250402,20250427
23978,1,1,1,1,1,1,0,20250402,20250427
23979,1,1,1,1,1,1,0,20250328,20250329
23980,0,0,0,0,0,1,0,20250328,20250329
23981,1,1,1,1,1,1,0,20250328,20250329
23982,1,1,1,1,1,0,0,20250402,20250427
23983,0,0,0,0,0,0,1,20250328,20250329
23984,1,1,1,1,1,0,1,20250402,20250427
23985,1,1,1,1,1,0,0,20250328,20250329
23986,0,0,0,0,0,1,0,20250402,20250427
23987,0,0,0,0,0,1,0,20250328,20250329
23988,1,1,1,1,1,1,0,20250402,20250427
23989,0,0,0,0,0,0,1,20250402,20250427
23990,1,1,1,1,1,0,1,20250328,20250329
23991,1,1,1,1,1,1,0,20250328,20250329
23992,1,1,1,1,1,1,0,20250402,20250427
23993,1,1,1,1,1,0,0,20250402,20250427
23994,1,1,1,1,1,0,0,20250328,20250329
23995,0,0,0,0,0,1,0,20250402,20250427
23996,0,0,0,0,0,1,0,20250328,20250329
23997,1,1,1,1,1,0,0,20250328,20250329
23998,1,1,1,1,1,0,1,20250402,20250427
23999,0,0,0,0,0,0,1,20250328,20250329
24000,0,0,0,0,0,0,1,20250402,20250427
24001,1,1,1,1,1,0,1,20250328,20250329
24002,1,1,1,1,1,0,0,20250402,20250427
24003,0,0,0,0,0,0,1,20250328,20250427
24004,0,0,0,0,0,1,0,20250328,20250427
24005,1,1,1,1,1,1,0,20250328,20250427
24006,1,1,1,1,1,0,0,20250328,20250427
24007,1,1,1,1,1,0,1,20250328,20250427
24008,0,0,0,0,0,1,0,20250328,20250427
24009,1,1,1,1,1,0,0,20250328,20250427
24010,1,1,1,1,1,1,0,20250328,20250427
24011,0,0,0,0,0,0,1,20250328,20250427
24012,1,1,1,1,1,0,0,20250328,20250329
24013,0,0,0,0,0,0,1,20250328,20250329
24014,0,0,0,0,0,1,0,20250328,20250329
24015,1,1,1,1,1,0,0,20250402,20250427
24016,0,0,0,0,0,1,0,20250402,20250427
24017,0,0,0,0,0,0,1,20250402,20250427
24018,1,0,0,0,0,0,0,20250402,20250427
24019,1,0,0,0,0,0,0,20250328,20250329
24020,1,1,1,1,1,0,0,20250402,20250427
24021,0,0,0,0,0,0,1,20250328,20250329
24022,1,1,1,1,1,0,1,20250402,20250427
24023,0,0,0,0,0,0,1,20250402,20250427
24024,1,1,1,1,1,0,1,20250328,20250329
24025,1,1,1,1,1,1,0,20250328,20250329
24026,1,1,1,1,1,1,0,20250402,20250427
24027,1,1,1,1,1,0,0,20250328,20250329
24028,0,0,0,0,0,1,0,20250328,20250329
24029,0,0,0,0,0,1,0,20250402,20250427
24030,1,1,1,1,1,1,0,20250402,20250427
24031,1,1,1,1,1,0,1,20250328,20250329
24032,0,0,0,0,0,1,0,20250402,20250427
24033,1,1,1,1,1,0,0,20250328,20250329
24034,0,0,0,0,0,0,1,20250402,20250427
24035,1,1,1,1,1,0,1,20250402,20250427
24036,1,1,1,1,1,1,0,20250328,20250329
24037,1,1,1,1,1,0,0,20250402,20250427
24038,0,0,0,0,0,1,0,20250328,20250329
24039,0,0,0,0,0,0,1,20250328,20250329
24040,0,0,0,0,0,0,1,20250328,20250329
24041,0,0,0,0,0,0,1,20250402,20250427
24042,0,0,0,0,0,1,1,20250328,20250329
24043,1,1,1,1,1,0,1,20250402,20250427
24044,1,1,1,1,1,1,0,20250402,20250427
24045,1,1,1,1,1,1,0,20250328,20250329
24046,0,0,0,0,0,1,1,20250402,20250427
24047,0,0,0,0,0,1,0,20250328,20250329
24048,1,1,1,1,1,0,0,20250328,20250329
24049,0,0,0,0,0,0,1,20250402,20250427
24050,0,0,0,0,0,0,1,20250328,20250329
24051,1,1,1,1,1,0,1,20250328,20250329
24052,1,1,1,1,1,0,0,20250402,20250427
24053,0,0,0,0,0,1,0,20250402,20250427
24054,0,0,0,0,0,1,0,20250402,20250427
24055,1,1,1,1,1,0,0,20250328,20250329
24056,0,0,0,0,0,0,1,20250328,20250329
24057,1,1,1,1,1,1,0,20250328,20250329
24058,0,0,0,0,0,0,1,20250402,20250427
24059,1,1,1,1,1,0,0,20250402,20250427
24060,1,1,1,1,1,1,0,20250402,20250427
24061,0,0,0,0,0,1,0,20250328,20250329
24062,0,0,0,0,0,0,1,20250328,20250329
24063,0,0,0,0,0,0,1,20250402,20250427
24064,0,0,0,0,0,1,0,20250402,20250427
24065,0,0,0,0,0,0,1,20250402,20250427
24066,1,1,1,1,1,0,0,20250402,20250427
24067,0,0,0,0,0,0,1,20250328,20250329
24068,1,1,1,1,1,0,1,20250328,20250329
24069,1,1,1,1,1,1,0,20250402,20250427
24070,1,1,1,1,1,0,0,20250328,20250329
24071,1,1,1,1,1,0,1,20250402,20250427
24072,1,1,1,1,1,1,0,20250328,20250329
24073,0,0,0,0,0,1,0,20250328,20250329
24074,0,0,0,0,0,0,1,20250402,20250427
24075,0,0,0,0,0,0,1,20250328,20250329
24076,0,0,0,0,0,0,1,20250402,20250427
24077,0,0,0,0,0,0,1,20250328,20250329
24078,0,0,0,0,0,0,1,20250328,20250329
24079,0,0,0,0,0,0,1,20250402,20250427
24080,1,1,1,1,1,1,0,20250402,20250427
24081,0,0,0,0,0,1,0,20250328,20250329
24082,1,1,1,1,1,0,0,20250328,20250329
24083,0,0,0,0,0,0,1,20250328,20250329
24084,0,0,0,0,0,0,1,20250402,20250427
24085,0,0,0,0,0,1,0,20250402,20250427
24086,1,1,1,1,1,0,0,20250402,20250427
24087,1,1,1,1,1,1,0,20250328,20250329
24088,1,1,1,1,1,0,0,20250328,20250329
24089,1,1,1,1,1,0,1,20250402,20250427
24090,0,0,0,0,0,0,1,20250402,20250427
24091,1,1,1,1,1,1,0,20250328,20250329
24092,0,0,0,0,0,1,0,20250328,20250329
24093,1,1,1,1,1,0,0,20250402,20250427
24094,1,1,1,1,1,0,1,20250328,20250329
24095,0,0,0,0,0,1,0,20250402,20250427
24096,0,0,0,0,0,0,1,20250328,20250329
24097,1,1,1,1,1,1,0,20250402,20250427
24098,0,0,0,0,0,1,0,20250328,20250329
24099,1,1,1,1,1,0,1,20250328,20250329
24100,1,1,1,1,1,0,1,20250402,20250427
24101,0,0,0,0,0,1,0,20250402,20250427
24102,1,1,1,1,1,1,0,20250328,20250329
24103,1,1,1,1,1,0,0,20250328,20250329
24104,1,1,1,1,1,1,0,20250402,20250427
24105,1,1,1,1,1,0,0,20250402,20250427
24106,0,0,0,0,0,0,1,20250402,20250427
24107,0,0,0,0,0,0,1,20250328,20250329
24108,1,1,1,1,1,1,0,20250328,20250329
24109,1,1,1,1,1,0,0,20250402,20250427
24110,1,1,1,1,1,1,0,20250402,20250427
24111,0,0,0,0,0,1,0,20250402,20250427
24112,1,1,1,1,1,0,0,20250328,20250329
24113,0,0,0,0,0,1,0,20250328,20250329
24114,1,1,1,1,1,0,1,20250402,20250427
24115,0,0,0,0,0,0,1,20250402,20250427
24116,1,1,1,1,1,0,0,20250328,20250329
24117,1,1,1,1,1,0,1,20250328,20250329
24118,1,1,1,1,1,0,0,20250402,20250427
24119,0,0,0,0,0,1,0,20250328,20250329
24120,0,0,0,0,0,1,0,20250402,20250427
24121,0,0,0,0,0,0,1,20250328,20250329
24122,1,1,1,1,1,1,0,20250328,20250329
24123,1,1,1,1,1,1,0,20250402,20250427
24124,0,0,0,0,0,0,1,20250328,20250329
24125,1,1,1,1,1,0,0,20250328,20250329
24126,1,1,1,1,1,1,0,20250328,20250329
24127,0,0,0,0,0,1,0,20250328,20250329
24128,1,1,1,1,1,0,0,20250402,20250427
24129,0,0,0,0,0,1,0,20250402,20250427
24130,0,0,0,0,0,0,1,20250402,20250427
24131,1,1,1,1,1,1,0,20250402,20250427
24132,1,1,1,1,1,0,0,20250328,20250427
24133,1,1,1,1,1,1,0,20250328,20250427
24134,0,0,0,0,0,1,0,20250328,20250427
24135,0,0,0,0,0,1,0,20250328,20250427
